name,npdId,field,year,month,operationTime,operationTimeUom,wellStatus,oil,oilUom,gas,gasUom,condensate,condensateUom,water,waterUom
6407/9-A-1,2254,DRAUGEN,1994,6,,d,,172347,Sm3,7931000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,7,,d,,198022,Sm3,10221000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,8,,d,,201457,Sm3,11584000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,9,,d,,197711,Sm3,11087000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,10,,d,,195050,Sm3,10988000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,11,,d,,196044,Sm3,10255000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1994,12,,d,,176032,Sm3,9252000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,1,,d,,100984,Sm3,5261000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,2,,d,,142727,Sm3,7776000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,3,,d,,137993,Sm3,7715000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,4,,d,,145955,Sm3,8125000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,5,,d,,180236,Sm3,10270000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,6,,d,,92605,Sm3,5247000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,7,,d,,205669,Sm3,10558000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,8,,d,,195625,Sm3,10070000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,9,,d,,205326,Sm3,10750000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,10,,d,,212531,Sm3,11042000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,11,,d,,196001,Sm3,10241000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1995,12,,d,,172670,Sm3,9155000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,1,,d,,168522,Sm3,8735000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,2,,d,,141577,Sm3,7370000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,3,,d,,148489,Sm3,7763000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,4,,d,,108433,Sm3,5616000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,5,,d,,69106,Sm3,3741000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,6,,d,,128989,Sm3,7040000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,7,,d,,131314,Sm3,7227000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,8,,d,,129158,Sm3,7097000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,9,,d,,122239,Sm3,6840000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,10,,d,,125945,Sm3,6981000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,11,,d,,134774,Sm3,7855000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1996,12,,d,,146237,Sm3,8425000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,1,,d,,163445,Sm3,8853000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,2,,d,,131655,Sm3,7492000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,3,,d,,125409,Sm3,6784000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,4,,d,,137658,Sm3,7311000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,5,,d,,123475,Sm3,6130000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,6,,d,,162805,Sm3,8930000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,7,,d,,162732,Sm3,8688000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,8,,d,,170175,Sm3,9214000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,9,,d,,152528,Sm3,7867000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,10,,d,,175706,Sm3,8911000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,11,,d,,175287,Sm3,8764000,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,1997,12,,d,,169382,Sm3,8623000,Sm3,,Sm3,751,Sm3
6407/9-A-1,2254,DRAUGEN,1998,1,,d,,169678,Sm3,9165000,Sm3,,Sm3,396,Sm3
6407/9-A-1,2254,DRAUGEN,1998,2,,d,,156582,Sm3,8598000,Sm3,,Sm3,733,Sm3
6407/9-A-1,2254,DRAUGEN,1998,3,,d,,134880,Sm3,7326000,Sm3,,Sm3,207,Sm3
6407/9-A-1,2254,DRAUGEN,1998,4,,d,,168104,Sm3,9049000,Sm3,,Sm3,356,Sm3
6407/9-A-1,2254,DRAUGEN,1998,5,,d,,139389,Sm3,7345000,Sm3,,Sm3,240,Sm3
6407/9-A-1,2254,DRAUGEN,1998,6,,d,,169024,Sm3,9165000,Sm3,,Sm3,276,Sm3
6407/9-A-1,2254,DRAUGEN,1998,7,,d,,187317,Sm3,10028000,Sm3,,Sm3,288,Sm3
6407/9-A-1,2254,DRAUGEN,1998,8,,d,,182056,Sm3,9466000,Sm3,,Sm3,252,Sm3
6407/9-A-1,2254,DRAUGEN,1998,9,,d,,153502,Sm3,7855000,Sm3,,Sm3,77,Sm3
6407/9-A-1,2254,DRAUGEN,1998,10,,d,,200797,Sm3,10760000,Sm3,,Sm3,537,Sm3
6407/9-A-1,2254,DRAUGEN,1998,11,,d,,195247,Sm3,10682000,Sm3,,Sm3,449,Sm3
6407/9-A-1,2254,DRAUGEN,1998,12,,d,,195676,Sm3,10767000,Sm3,,Sm3,365,Sm3
6407/9-A-1,2254,DRAUGEN,1999,1,,d,,173037,Sm3,9474000,Sm3,,Sm3,183,Sm3
6407/9-A-1,2254,DRAUGEN,1999,2,,d,,144124,Sm3,7905000,Sm3,,Sm3,305,Sm3
6407/9-A-1,2254,DRAUGEN,1999,3,,d,,164122,Sm3,8426000,Sm3,,Sm3,353,Sm3
6407/9-A-1,2254,DRAUGEN,1999,4,,d,,170001,Sm3,8505000,Sm3,,Sm3,337,Sm3
6407/9-A-1,2254,DRAUGEN,1999,5,,d,,136088,Sm3,6725000,Sm3,,Sm3,345,Sm3
6407/9-A-1,2254,DRAUGEN,1999,6,,d,,167774,Sm3,8486000,Sm3,,Sm3,523,Sm3
6407/9-A-1,2254,DRAUGEN,1999,7,,d,,185636,Sm3,9664000,Sm3,,Sm3,418,Sm3
6407/9-A-1,2254,DRAUGEN,1999,8,,d,,209261,Sm3,11111000,Sm3,,Sm3,1156,Sm3
6407/9-A-1,2254,DRAUGEN,1999,9,,d,,203006,Sm3,11405000,Sm3,,Sm3,1239,Sm3
6407/9-A-1,2254,DRAUGEN,1999,10,,d,,212488,Sm3,12078000,Sm3,,Sm3,415,Sm3
6407/9-A-1,2254,DRAUGEN,1999,11,,d,,186960,Sm3,10578000,Sm3,,Sm3,479,Sm3
6407/9-A-1,2254,DRAUGEN,1999,12,,d,,179305,Sm3,10387000,Sm3,,Sm3,502,Sm3
6407/9-A-1,2254,DRAUGEN,2000,1,25.22,d,,132720,Sm3,7629881,Sm3,,Sm3,289,Sm3
6407/9-A-1,2254,DRAUGEN,2000,2,28.09,d,,118415,Sm3,6710465,Sm3,,Sm3,208,Sm3
6407/9-A-1,2254,DRAUGEN,2000,3,28.54,d,,121928,Sm3,6934447,Sm3,,Sm3,46,Sm3
6407/9-A-1,2254,DRAUGEN,2000,4,30,d,,159691,Sm3,9262754,Sm3,,Sm3,233,Sm3
6407/9-A-1,2254,DRAUGEN,2000,5,30.53,d,,147226,Sm3,8603810,Sm3,,Sm3,125,Sm3
6407/9-A-1,2254,DRAUGEN,2000,6,16.87,d,,87123,Sm3,5182568,Sm3,,Sm3,50,Sm3
6407/9-A-1,2254,DRAUGEN,2000,7,30.7,d,,151623,Sm3,8857125,Sm3,,Sm3,240,Sm3
6407/9-A-1,2254,DRAUGEN,2000,8,31,d,,140567,Sm3,8283184,Sm3,,Sm3,78,Sm3
6407/9-A-1,2254,DRAUGEN,2000,9,28.86,d,,125081,Sm3,7273598,Sm3,,Sm3,67,Sm3
6407/9-A-1,2254,DRAUGEN,2000,10,30.75,d,,146598,Sm3,8626249,Sm3,,Sm3,437,Sm3
6407/9-A-1,2254,DRAUGEN,2000,11,29.95,d,,155508,Sm3,8977719,Sm3,,Sm3,716,Sm3
6407/9-A-1,2254,DRAUGEN,2000,12,29.53,d,,139957,Sm3,8159235,Sm3,,Sm3,1104,Sm3
6407/9-A-1,2254,DRAUGEN,2001,1,30.8,d,,151349,Sm3,8600333,Sm3,,Sm3,1072,Sm3
6407/9-A-1,2254,DRAUGEN,2001,2,19.6,d,,100984,Sm3,6078138,Sm3,,Sm3,679,Sm3
6407/9-A-1,2254,DRAUGEN,2001,3,30.8,d,,158018,Sm3,8976068,Sm3,,Sm3,1094,Sm3
6407/9-A-1,2254,DRAUGEN,2001,4,29.38,d,,160300,Sm3,9115046,Sm3,,Sm3,580,Sm3
6407/9-A-1,2254,DRAUGEN,2001,5,17.7,d,,88018,Sm3,5055068,Sm3,,Sm3,212,Sm3
6407/9-A-1,2254,DRAUGEN,2001,6,30,d,,141218,Sm3,8063934,Sm3,,Sm3,178,Sm3
6407/9-A-1,2254,DRAUGEN,2001,7,30.63,d,,149846,Sm3,8516097,Sm3,,Sm3,241,Sm3
6407/9-A-1,2254,DRAUGEN,2001,8,31,d,,150296,Sm3,8842326,Sm3,,Sm3,295,Sm3
6407/9-A-1,2254,DRAUGEN,2001,9,24.92,d,,128038,Sm3,7228795,Sm3,,Sm3,222,Sm3
6407/9-A-1,2254,DRAUGEN,2001,10,26.25,d,,114473,Sm3,6428098,Sm3,,Sm3,227,Sm3
6407/9-A-1,2254,DRAUGEN,2001,11,29.78,d,,121109,Sm3,6790021,Sm3,,Sm3,177,Sm3
6407/9-A-1,2254,DRAUGEN,2001,12,30.73,d,,150758,Sm3,8505478,Sm3,,Sm3,283,Sm3
6407/9-A-1,2254,DRAUGEN,2002,1,23.72,d,,105627,Sm3,6070114,Sm3,,Sm3,221,Sm3
6407/9-A-1,2254,DRAUGEN,2002,2,27.79,d,,146665,Sm3,8237909,Sm3,,Sm3,4659,Sm3
6407/9-A-1,2254,DRAUGEN,2002,3,30.64,d,,186658,Sm3,10481078,Sm3,,Sm3,19563,Sm3
6407/9-A-1,2254,DRAUGEN,2002,4,30,d,,178770,Sm3,10217997,Sm3,,Sm3,42772,Sm3
6407/9-A-1,2254,DRAUGEN,2002,5,30.16,d,,146834,Sm3,8732677,Sm3,,Sm3,38138,Sm3
6407/9-A-1,2254,DRAUGEN,2002,6,30,d,,147742,Sm3,8553959,Sm3,,Sm3,37996,Sm3
6407/9-A-1,2254,DRAUGEN,2002,7,30.91,d,,157307,Sm3,9198479,Sm3,,Sm3,49487,Sm3
6407/9-A-1,2254,DRAUGEN,2002,8,30.35,d,,98024,Sm3,5665270,Sm3,,Sm3,58312,Sm3
6407/9-A-1,2254,DRAUGEN,2002,9,29.45,d,,71400,Sm3,4144901,Sm3,,Sm3,36739,Sm3
6407/9-A-1,2254,DRAUGEN,2002,10,27.29,d,,76182,Sm3,4188538,Sm3,,Sm3,45792,Sm3
6407/9-A-1,2254,DRAUGEN,2002,11,25.5,d,,61887,Sm3,3510391,Sm3,,Sm3,36126,Sm3
6407/9-A-1,2254,DRAUGEN,2002,12,14.75,d,,11188,Sm3,616042,Sm3,,Sm3,11084,Sm3
6407/9-A-1,2254,DRAUGEN,2003,1,27.57,d,,42063,Sm3,2321514,Sm3,,Sm3,16012,Sm3
6407/9-A-1,2254,DRAUGEN,2003,2,28,d,,39753,Sm3,2252865,Sm3,,Sm3,22747,Sm3
6407/9-A-1,2254,DRAUGEN,2003,3,24.87,d,,44632,Sm3,2495149,Sm3,,Sm3,31455,Sm3
6407/9-A-1,2254,DRAUGEN,2003,4,29.83,d,,60099,Sm3,3446641,Sm3,,Sm3,46477,Sm3
6407/9-A-1,2254,DRAUGEN,2003,5,13.86,d,,35763,Sm3,1967725,Sm3,,Sm3,12661,Sm3
6407/9-A-1,2254,DRAUGEN,2003,6,28.96,d,,59078,Sm3,3359366,Sm3,,Sm3,42001,Sm3
6407/9-A-1,2254,DRAUGEN,2003,7,29.75,d,,60774,Sm3,3474477,Sm3,,Sm3,47295,Sm3
6407/9-A-1,2254,DRAUGEN,2003,8,30.94,d,,54036,Sm3,3117687,Sm3,,Sm3,42753,Sm3
6407/9-A-1,2254,DRAUGEN,2003,10,30.2,d,,53678,Sm3,3061083,Sm3,,Sm3,42488,Sm3
6407/9-A-1,2254,DRAUGEN,2003,11,27.71,d,,29036,Sm3,1665592,Sm3,,Sm3,25022,Sm3
6407/9-A-1,2254,DRAUGEN,2003,12,30.68,d,,48186,Sm3,2761590,Sm3,,Sm3,39652,Sm3
6407/9-A-1,2254,DRAUGEN,2004,1,29.66,d,,46763,Sm3,2671738,Sm3,,Sm3,48530,Sm3
6407/9-A-1,2254,DRAUGEN,2004,2,26.2,d,,40074,Sm3,2337812,Sm3,,Sm3,40674,Sm3
6407/9-A-1,2254,DRAUGEN,2004,3,30.71,d,,40570,Sm3,2326220,Sm3,,Sm3,39419,Sm3
6407/9-A-1,2254,DRAUGEN,2004,4,29.7,d,,36767,Sm3,2117016,Sm3,,Sm3,36923,Sm3
6407/9-A-1,2254,DRAUGEN,2004,5,30.06,d,,37890,Sm3,2151272,Sm3,,Sm3,42052,Sm3
6407/9-A-1,2254,DRAUGEN,2004,6,28.33,d,,34580,Sm3,1865435,Sm3,,Sm3,36932,Sm3
6407/9-A-1,2254,DRAUGEN,2004,7,29.92,d,,36814,Sm3,2087706,Sm3,,Sm3,35318,Sm3
6407/9-A-1,2254,DRAUGEN,2004,8,26.71,d,,32771,Sm3,1871830,Sm3,,Sm3,32048,Sm3
6407/9-A-1,2254,DRAUGEN,2004,9,29.97,d,,36914,Sm3,2116431,Sm3,,Sm3,40537,Sm3
6407/9-A-1,2254,DRAUGEN,2004,10,30.94,d,,38748,Sm3,2230306,Sm3,,Sm3,40657,Sm3
6407/9-A-1,2254,DRAUGEN,2004,11,27.18,d,,35262,Sm3,1964923,Sm3,,Sm3,48566,Sm3
6407/9-A-1,2254,DRAUGEN,2004,12,25.37,d,closed,31215,Sm3,1749151,Sm3,,Sm3,48905,Sm3
6407/9-A-1,2254,DRAUGEN,2005,1,14.17,d,producing,19696,Sm3,1099427,Sm3,,Sm3,21532,Sm3
6407/9-A-1,2254,DRAUGEN,2005,2,27.77,d,producing,34907,Sm3,1982746,Sm3,,Sm3,57096,Sm3
6407/9-A-1,2254,DRAUGEN,2005,3,21.21,d,producing,30468,Sm3,1732189,Sm3,,Sm3,41453,Sm3
6407/9-A-1,2254,DRAUGEN,2005,4,28.03,d,producing,35980,Sm3,2071190,Sm3,,Sm3,51335,Sm3
6407/9-A-1,2254,DRAUGEN,2005,5,15.44,d,producing,23773,Sm3,1360876,Sm3,,Sm3,31779,Sm3
6407/9-A-1,2254,DRAUGEN,2005,6,29.93,d,producing,39662,Sm3,2293068,Sm3,,Sm3,70020,Sm3
6407/9-A-1,2254,DRAUGEN,2005,7,30.96,d,producing,42676,Sm3,2485459,Sm3,,Sm3,74516,Sm3
6407/9-A-1,2254,DRAUGEN,2005,8,30.97,d,producing,32046,Sm3,1857193,Sm3,,Sm3,57528,Sm3
6407/9-A-1,2254,DRAUGEN,2005,9,28.94,d,producing,31256,Sm3,1795959,Sm3,,Sm3,54961,Sm3
6407/9-A-1,2254,DRAUGEN,2005,10,30.97,d,producing,31645,Sm3,1821182,Sm3,,Sm3,56744,Sm3
6407/9-A-1,2254,DRAUGEN,2005,11,27.54,d,producing,33124,Sm3,1919354,Sm3,,Sm3,71324,Sm3
6407/9-A-1,2254,DRAUGEN,2005,12,30.21,d,producing,35891,Sm3,2084530,Sm3,,Sm3,77877,Sm3
6407/9-A-1,2254,DRAUGEN,2006,1,31,d,producing,35265,Sm3,2059242,Sm3,,Sm3,68923,Sm3
6407/9-A-1,2254,DRAUGEN,2006,2,27.8,d,producing,32648,Sm3,1889980,Sm3,,Sm3,64941,Sm3
6407/9-A-1,2254,DRAUGEN,2006,3,30.17,d,producing,35521,Sm3,2075286,Sm3,,Sm3,71035,Sm3
6407/9-A-1,2254,DRAUGEN,2006,4,29.96,d,producing,35557,Sm3,2071683,Sm3,,Sm3,69045,Sm3
6407/9-A-1,2254,DRAUGEN,2006,5,28.41,d,producing,33997,Sm3,1949777,Sm3,,Sm3,65483,Sm3
6407/9-A-1,2254,DRAUGEN,2006,6,30,d,producing,35081,Sm3,2040196,Sm3,,Sm3,65976,Sm3
6407/9-A-1,2254,DRAUGEN,2006,7,30.91,d,producing,36855,Sm3,2142155,Sm3,,Sm3,73191,Sm3
6407/9-A-1,2254,DRAUGEN,2006,8,30.52,d,producing,36045,Sm3,2086262,Sm3,,Sm3,72823,Sm3
6407/9-A-1,2254,DRAUGEN,2006,9,29.75,d,producing,33582,Sm3,1967070,Sm3,,Sm3,64716,Sm3
6407/9-A-1,2254,DRAUGEN,2006,10,27.91,d,producing,29729,Sm3,1748031,Sm3,,Sm3,55776,Sm3
6407/9-A-1,2254,DRAUGEN,2006,11,24.02,d,producing,25195,Sm3,1432812,Sm3,,Sm3,55331,Sm3
6407/9-A-1,2254,DRAUGEN,2006,12,30.84,d,producing,31164,Sm3,1837765,Sm3,,Sm3,70604,Sm3
6407/9-A-1,2254,DRAUGEN,2007,1,31,d,producing,29996,Sm3,1737352,Sm3,,Sm3,80030,Sm3
6407/9-A-1,2254,DRAUGEN,2007,2,27.95,d,producing,26536,Sm3,1501097,Sm3,,Sm3,69643,Sm3
6407/9-A-1,2254,DRAUGEN,2007,3,30.79,d,producing,29456,Sm3,1700966,Sm3,,Sm3,74892,Sm3
6407/9-A-1,2254,DRAUGEN,2007,4,25.71,d,producing,24374,Sm3,1447696,Sm3,,Sm3,68371,Sm3
6407/9-A-1,2254,DRAUGEN,2007,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2007,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2007,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2007,8,18.31,d,producing,18566,Sm3,1096109,Sm3,,Sm3,58370,Sm3
6407/9-A-1,2254,DRAUGEN,2007,9,29.68,d,producing,27813,Sm3,1580806,Sm3,,Sm3,63892,Sm3
6407/9-A-1,2254,DRAUGEN,2007,10,29.89,d,producing,23601,Sm3,1404545,Sm3,,Sm3,81196,Sm3
6407/9-A-1,2254,DRAUGEN,2007,11,27.1,d,producing,22936,Sm3,1371196,Sm3,,Sm3,70090,Sm3
6407/9-A-1,2254,DRAUGEN,2007,12,31,d,producing,25836,Sm3,1464257,Sm3,,Sm3,77288,Sm3
6407/9-A-1,2254,DRAUGEN,2008,1,30.1,d,producing,24156,Sm3,1383902,Sm3,,Sm3,78011,Sm3
6407/9-A-1,2254,DRAUGEN,2008,2,28.58,d,producing,23533,Sm3,1353530,Sm3,,Sm3,76444,Sm3
6407/9-A-1,2254,DRAUGEN,2008,3,31,d,producing,25107,Sm3,1464567,Sm3,,Sm3,82229,Sm3
6407/9-A-1,2254,DRAUGEN,2008,4,29.82,d,producing,24167,Sm3,1376847,Sm3,,Sm3,79772,Sm3
6407/9-A-1,2254,DRAUGEN,2008,5,29.03,d,producing,23336,Sm3,1420778,Sm3,,Sm3,74613,Sm3
6407/9-A-1,2254,DRAUGEN,2008,6,29.17,d,producing,23519,Sm3,1335379,Sm3,,Sm3,68184,Sm3
6407/9-A-1,2254,DRAUGEN,2008,7,31,d,producing,25101,Sm3,1529441,Sm3,,Sm3,78094,Sm3
6407/9-A-1,2254,DRAUGEN,2008,8,29.04,d,producing,22594,Sm3,1371977,Sm3,,Sm3,80039,Sm3
6407/9-A-1,2254,DRAUGEN,2008,9,30,d,producing,30347,Sm3,1525189,Sm3,,Sm3,89977,Sm3
6407/9-A-1,2254,DRAUGEN,2008,10,31,d,producing,28347,Sm3,1496327,Sm3,,Sm3,83811,Sm3
6407/9-A-1,2254,DRAUGEN,2008,11,29.58,d,producing,28473,Sm3,1459214,Sm3,,Sm3,82324,Sm3
6407/9-A-1,2254,DRAUGEN,2008,12,29.65,d,producing,28097,Sm3,1409957,Sm3,,Sm3,105427,Sm3
6407/9-A-1,2254,DRAUGEN,2009,1,27.25,d,producing,24851,Sm3,1319853,Sm3,,Sm3,87904,Sm3
6407/9-A-1,2254,DRAUGEN,2009,2,28,d,producing,25338,Sm3,1341578,Sm3,,Sm3,98705,Sm3
6407/9-A-1,2254,DRAUGEN,2009,3,30.65,d,producing,31371,Sm3,1712882,Sm3,,Sm3,103384,Sm3
6407/9-A-1,2254,DRAUGEN,2009,4,26.41,d,producing,25733,Sm3,1461217,Sm3,,Sm3,89390,Sm3
6407/9-A-1,2254,DRAUGEN,2009,5,3.51,d,producing,4527,Sm3,315919,Sm3,,Sm3,11259,Sm3
6407/9-A-1,2254,DRAUGEN,2009,6,29.59,d,producing,30922,Sm3,1755718,Sm3,,Sm3,109020,Sm3
6407/9-A-1,2254,DRAUGEN,2009,7,29,d,producing,24891,Sm3,1480640,Sm3,,Sm3,100048,Sm3
6407/9-A-1,2254,DRAUGEN,2009,8,30.02,d,producing,24132,Sm3,1462112,Sm3,,Sm3,105353,Sm3
6407/9-A-1,2254,DRAUGEN,2009,9,30,d,producing,23888,Sm3,1447478,Sm3,,Sm3,97803,Sm3
6407/9-A-1,2254,DRAUGEN,2009,10,29.48,d,producing,23040,Sm3,1420422,Sm3,,Sm3,97850,Sm3
6407/9-A-1,2254,DRAUGEN,2009,11,27.24,d,producing,21817,Sm3,1321175,Sm3,,Sm3,91927,Sm3
6407/9-A-1,2254,DRAUGEN,2009,12,30.03,d,producing,22907,Sm3,1335662,Sm3,,Sm3,94881,Sm3
6407/9-A-1,2254,DRAUGEN,2010,1,24.54,d,producing,17738,Sm3,1050086,Sm3,,Sm3,76149,Sm3
6407/9-A-1,2254,DRAUGEN,2010,2,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,3,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,8,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,9,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,10,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,11,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2010,12,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2011,1,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2011,2,.92,d,producing,593,Sm3,34978,Sm3,,Sm3,2736,Sm3
6407/9-A-1,2254,DRAUGEN,2011,3,.59,d,producing,350,Sm3,24161,Sm3,,Sm3,1612,Sm3
6407/9-A-1,2254,DRAUGEN,2011,4,9.13,d,producing,5964,Sm3,357686,Sm3,,Sm3,27896,Sm3
6407/9-A-1,2254,DRAUGEN,2011,5,1.13,d,producing,832,Sm3,47492,Sm3,,Sm3,3427,Sm3
6407/9-A-1,2254,DRAUGEN,2011,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2011,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2011,8,23,d,producing,16320,Sm3,952163,Sm3,,Sm3,67502,Sm3
6407/9-A-1,2254,DRAUGEN,2011,9,29.1,d,producing,19023,Sm3,1170160,Sm3,,Sm3,86020,Sm3
6407/9-A-1,2254,DRAUGEN,2011,10,27.15,d,producing,15546,Sm3,913976,Sm3,,Sm3,100475,Sm3
6407/9-A-1,2254,DRAUGEN,2011,11,21.01,d,producing,12749,Sm3,749202,Sm3,,Sm3,79307,Sm3
6407/9-A-1,2254,DRAUGEN,2011,12,20.32,d,producing,11993,Sm3,714037,Sm3,,Sm3,76915,Sm3
6407/9-A-1,2254,DRAUGEN,2012,1,28.94,d,producing,16093,Sm3,981536,Sm3,,Sm3,110165,Sm3
6407/9-A-1,2254,DRAUGEN,2012,2,27.65,d,producing,17991,Sm3,1039679,Sm3,,Sm3,111082,Sm3
6407/9-A-1,2254,DRAUGEN,2012,3,21.12,d,producing,12856,Sm3,759671,Sm3,,Sm3,85576,Sm3
6407/9-A-1,2254,DRAUGEN,2012,4,28.84,d,producing,17111,Sm3,991102,Sm3,,Sm3,111150,Sm3
6407/9-A-1,2254,DRAUGEN,2012,5,25.19,d,producing,14628,Sm3,853735,Sm3,,Sm3,99513,Sm3
6407/9-A-1,2254,DRAUGEN,2012,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
6407/9-A-1,2254,DRAUGEN,2012,7,25.86,d,producing,14236,Sm3,850195,Sm3,,Sm3,104109,Sm3
6407/9-A-1,2254,DRAUGEN,2012,8,25.02,d,producing,13240,Sm3,814432,Sm3,,Sm3,100766,Sm3
6407/9-A-1,2254,DRAUGEN,2012,9,21.82,d,producing,12219,Sm3,728262,Sm3,,Sm3,88163,Sm3
6407/9-A-1,2254,DRAUGEN,2012,10,30.15,d,producing,16044,Sm3,1003643,Sm3,,Sm3,130993,Sm3
6407/9-A-1,2254,DRAUGEN,2012,11,29.74,d,producing,15596,Sm3,957886,Sm3,,Sm3,107727,Sm3
6407/9-A-1,2254,DRAUGEN,2012,12,25.91,d,producing,12643,Sm3,786576,Sm3,,Sm3,101290,Sm3
6407/9-A-1,2254,DRAUGEN,2013,1,31,d,producing,16436,Sm3,1006434,Sm3,,Sm3,132285,Sm3
6407/9-A-1,2254,DRAUGEN,2013,2,,d,,14666,Sm3,888235,Sm3,,Sm3,116405,Sm3
6407/9-A-1,2254,DRAUGEN,2013,3,27.38,d,producing,15280,Sm3,912527,Sm3,,Sm3,122292,Sm3
